ID Ocorrência;Data/Hora Ocorrência;Faixa 1 Hora Fato;Mês;Ano;Dia da Semana;Status Registro;Natureza Principal;Tentado/Consumado Nat Principal;Causa Presumida;Meio Utilizado;Perímetro;Local Imediato;Bairro;Município (Código);Município (Fato);UF - Sigla;Número Envolvido/Ocorrência;Condução à Delegacia;Tipo Envolvimento;Raça/Etnia;Idade Aparente;Sexo - Código;LGBTQIA+?;Identidade de Gênero;Orientação Sexual;Escolaridade;Relação Vítima/Autor;Bairro (Envolvido);Município (Envolvido);UF - Sigla (Envolvido);Natureza Delito (Envolvido);Tentado/Consumado Delito (Envolvido)
A2023ID12953;27/02/2023 23:50;De 23:00 as 23:59;2;2023;Segunda-Feira;FECHADO;RACISMO - IMPEDE ACESSO A COMERCIO/NAO SERVE CLIENTE;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;jardim colonial;315460;RIBEIRAO DAS NEVES;MG;2;SEM PRISAO;AUTOR;IGNORADA;26;M;Não;NAO INFORMADA;NAO INFORMADA;OUTROS - ESCOLARIDADE;;;;;RACISMO - IMPEDE ACESSO A COMERCIO/NAO SERVE CLIENTE;Consumado
A2023ID12953;27/02/2023 23:50;De 23:00 as 23:59;2;2023;Segunda-Feira;FECHADO;RACISMO - IMPEDE ACESSO A COMERCIO/NAO SERVE CLIENTE;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;jardim colonial;315460;RIBEIRAO DAS NEVES;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;31;F;Sim;MULHER TRANSEXUAL;HETEROSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;JARDIM COLONIAL;RIBEIRAO DAS NEVES;MG;RACISMO - IMPEDE ACESSO A COMERCIO/NAO SERVE CLIENTE;Consumado
A2023ID12955;27/02/2023 09:00;De 09:00 as 09:59;2;2023;Segunda-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;JARDIM DOS YPES;314600;OURO FINO;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;64;F;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;PAIS / RESPONSAVEL LEGAL;JARDIM DOS YPES;OURO FINO;MG;AMEACA;Consumado
A2023ID12955;27/02/2023 09:00;De 09:00 as 09:59;2;2023;Segunda-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;JARDIM DOS YPES;314600;OURO FINO;MG;1;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;BRANCA;36;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR INCOMPLETO;;JARDIM DOS YPES;OURO FINO;MG;LESAO CORPORAL;Consumado
A2023ID12955;27/02/2023 09:00;De 09:00 as 09:59;2;2023;Segunda-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;JARDIM DOS YPES;314600;OURO FINO;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;18;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR INCOMPLETO;IRMAO;JARDIM DOS YPES;OURO FINO;MG;LESAO CORPORAL;Consumado
A2023ID12958;27/02/2023 00:00;De 00:00 as 00:59;2;2023;Segunda-Feira;FECHADO;FALSA IDENTIDADE;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;CAIXA DAGUA;312930;IAPU;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;26;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;SEM RELACIONAMENTO;CAIXA DAGUA;IAPU;MG;FALSA IDENTIDADE;Consumado
A2023ID12959;25/02/2023 09:00;De 09:00 as 09:59;2;2023;Sabado;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;INSTITUICAO DE ENSINO PUBLICO MUNICIPAL;CENTRO;314910;PEDRALVA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;23;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO INCOMPLETO ( 2º GRAU);SEM RELACIONAMENTO;CENTRO;PEDRALVA;MG;DIFAMACAO;Consumado
A2023ID12960;24/02/2023 14:19;De 14:00 as 14:59;2;2023;Sexta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CAMARA MUNICIPAL;CENTRO;315200;POMPEU;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;42;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;AMIGO / CONHECIDO;NOSSA SRA DA CONCEIÇAO;POMPEU;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2023ID12961;24/02/2023 14:15;De 14:00 as 14:59;2;2023;Sexta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;ARVORE GRANDE;315250;POUSO ALEGRE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;22;M;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;ESCOLARIDADE - IGNORADA;AMIGO / CONHECIDO;ARVORE GRANDE;POUSO ALEGRE;MG;DIFAMACAO;Consumado
A2023ID12962;24/02/2023 05:00;De 05:00 as 05:59;2;2023;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;GUARDA DOS FERREIROS;316210;SAO GOTARDO;MG;1;SEM PRISAO;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;21;F;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;AMIGO / CONHECIDO;GUARDA DOS FERREIROS;SAO GOTARDO;MG;AMEACA;Consumado
A2023ID12963;21/02/2023 08:30;De 08:00 as 08:59;2;2023;Terça-Feira;FECHADO;CALUNIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA OU POSTO DE SAUDE;CENTRO;312510;EXTREMA;MG;1;;VITIMA E PROPRIETARIO/FUNCIONARIO ESTABELECIM;BRANCA;41;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);COLEGA DE TRABALHO / SUPERIOR HIERARQUICO;CENTRO;EXTREMA;MG;CALUNIA;Consumado
A2023ID12964;21/02/2023 02:30;De 02:00 as 02:59;2;2023;Terça-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;CENTRO;317020;UBERLANDIA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;28;F;Sim;MULHER TRANSEXUAL;NAO INFORMADA;ESCOLARIDADE - IGNORADA;IGNORADA;LARANJEIRAS;UBERLANDIA;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2023ID12965;20/02/2023 00:00;De 00:00 as 00:59;2;2023;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAVASSI;310620;BELO HORIZONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;52;M;Não;NAO INFORMADA;NAO INFORMADA;POS-GRADUACAO;SEM RELACIONAMENTO;ANCHIETA;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12966;20/02/2023 00:00;De 00:00 as 00:59;2;2023;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;APARECIDA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;;;;Não;NAO INFORMADA;NAO INFORMADA;;;APARECIDA;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12965;20/02/2023 00:00;De 00:00 as 00:59;2;2023;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAVASSI;310620;BELO HORIZONTE;MG;1;SEM PRISAO;AUTOR;PARDA;26;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);;VILA IDEAL;IBIRITE;MG;INJURIA;Consumado
A2023ID12968;19/02/2023 20:00;De 20:00 as 20:59;2;2023;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;EDIFICIO RESIDENCIAL;CENTRO;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;IGNORADA;55;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;VIAS DE FATO / AGRESSAO;Consumado
A2023ID12968;19/02/2023 20:00;De 20:00 as 20:59;2;2023;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;EDIFICIO RESIDENCIAL;CENTRO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;28;M;Sim;HOMEM CISGÊNERO;HOMOSSEXUAL;SUPERIOR COMPLETO;OUTROS - RELACAO VITIMA AUTOR;CENTRO;BELO HORIZONTE;MG;VIAS DE FATO / AGRESSAO;Consumado
A2023ID12970;19/02/2023 19:31;De 19:00 as 19:59;2;2023;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CONDOMINIO QUINTAS DOS IPES;316295;SAO JOSE DA LAPA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;19;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ESCOLARIDADE - IGNORADA;AMIGO / CONHECIDO;CHACARAS CACHOEIRA;SAO JOSE DA LAPA;MG;LESAO CORPORAL;Consumado
A2023ID12970;19/02/2023 19:31;De 19:00 as 19:59;2;2023;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CONDOMINIO QUINTAS DOS IPES;316295;SAO JOSE DA LAPA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;23;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;SEM RELACIONAMENTO;CHACARAS CACHOEIRA;SAO JOSE DA LAPA;MG;LESAO CORPORAL;Consumado
A2023ID12972;19/02/2023 17:20;De 17:00 as 17:59;2;2023;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;FLORESTA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;28;F;Sim;TRAVESTI;HETEROSSEXUAL;POS-GRADUACAO;SEM RELACIONAMENTO;LINDEIA;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12973;18/02/2023 04:54;De 04:00 as 04:59;2;2023;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;ARAUJO;310860;BRASILIA DE MINAS;MG;1;SEM PRISAO;AUTOR;PARDA;37;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);;ARAUJO;BRASILIA DE MINAS;MG;AMEACA;Consumado
A2023ID12973;18/02/2023 04:54;De 04:00 as 04:59;2;2023;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;ARAUJO;310860;BRASILIA DE MINAS;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;33;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;VIZINHO;ARAUJO;BRASILIA DE MINAS;MG;AMEACA;Consumado
A2023ID12975;17/02/2023 00:00;De 00:00 as 00:59;2;2023;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;USO DE SINAIS, GESTOS OU IMAGENS;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;JARDIM DA AMIZADE;313290;ITAMOGI;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;60;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;OUTROS - RELACAO VITIMA AUTOR;CENTRO;ITAMOGI;MG;INJURIA;Consumado
A2023ID12975;17/02/2023 00:00;De 00:00 as 00:59;2;2023;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;USO DE SINAIS, GESTOS OU IMAGENS;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;JARDIM DA AMIZADE;313290;ITAMOGI;MG;2;SEM PRISAO;AUTOR;IGNORADA;11;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);;JARDIM UNIAO;ITAMOGI;MG;INJURIA;Consumado
A2023ID12977;16/02/2023 20:52;De 20:00 as 20:59;2;2023;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;VILA PASSOS;314480;NOVA LIMA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;17;M;Sim;NÃO-BINÁRIO;HOMOSSEXUAL;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);VIZINHO;VILA PASSOS;NOVA LIMA;MG;AMEACA;Consumado
A2023ID12978;16/02/2023 09:30;De 09:00 as 09:59;2;2023;Quinta-Feira;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;HOSPITAL/SANTA CASA;NOSSA SENHORA DE FATIMA;315120;PIRAPORA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;46;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);COLEGA DE TRABALHO / SUPERIOR HIERARQUICO;CIDADE JARDIM;PIRAPORA;MG;OUTRAS ACOES DEFESA SOCIAL;Consumado
A2023ID12979;16/02/2023 09:00;De 09:00 as 09:59;2;2023;Quinta-Feira;FECHADO;CALUNIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;SAGRADA FAMILIA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;23;M;Sim;NÃO-BINÁRIO;BISSEXUAL;SUPERIOR INCOMPLETO;IGNORADA;SAGRADA FAMILIA;BELO HORIZONTE;MG;CALUNIA;Consumado
A2023ID12980;15/02/2023 13:15;De 13:00 as 13:59;2;2023;Quarta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;PLANALTO;310930;BURITIS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;46;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);IGNORADA;PLANALTO;BURITIS;MG;DIFAMACAO;Consumado
A2023ID12981;14/02/2023 19:56;De 19:00 as 19:59;2;2023;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;SAO GABRIEL;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;PARDA;37;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;INJURIA;Consumado
A2023ID12981;14/02/2023 19:56;De 19:00 as 19:59;2;2023;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;SAO GABRIEL;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;28;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;AMIGO / CONHECIDO;SAO GABRIEL;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12983;14/02/2023 18:00;De 18:00 as 18:59;2;2023;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;SAO CRISTOVAO;314610;OURO PRETO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;28;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;SAO CRISTOVAO;OURO PRETO;MG;INJURIA;Consumado
A2023ID12984;14/02/2023 12:00;De 12:00 as 12:59;2;2023;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;GOIANIA;310620;BELO HORIZONTE;MG;1;SEM PRISAO;AUTOR;IGNORADA;46;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;CIDADE NOVA;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12984;14/02/2023 12:00;De 12:00 as 12:59;2;2023;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;GOIANIA;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;IGNORADA;41;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;ELDORADO;CONTAGEM;MG;INJURIA;Consumado
A2023ID12984;14/02/2023 12:00;De 12:00 as 12:59;2;2023;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;GOIANIA;310620;BELO HORIZONTE;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;34;F;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;AMIGO / CONHECIDO;GOIANIA;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12987;13/02/2023 16:09;De 16:00 as 16:59;2;2023;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;VERDE VALE;316720;SETE LAGOAS;MG;2;SEM PRISAO;AUTOR;PARDA;34;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL COMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);;CDI;SETE LAGOAS;MG;AMEACA;Consumado
A2023ID12987;13/02/2023 16:09;De 16:00 as 16:59;2;2023;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;VERDE VALE;316720;SETE LAGOAS;MG;1;SEM PRISAO;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;35;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);CONJUGE / COMPANHEIRO;VERDE VALE;SETE LAGOAS;MG;AMEACA;Consumado
A2023ID12989;13/02/2023 13:14;De 13:00 as 13:59;2;2023;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;SITIO;;315960;SANTA RITA DO SAPUCAI;MG;3;SEM PRISAO;AUTOR;IGNORADA;65;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;SANTA RITA DO SAPUCAI;MG;INJURIA;Consumado
A2023ID12989;13/02/2023 13:14;De 13:00 as 13:59;2;2023;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;SITIO;;315960;SANTA RITA DO SAPUCAI;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;48;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);AMIGO / CONHECIDO;;SANTA RITA DO SAPUCAI;MG;INJURIA;Consumado
A2023ID12991;12/02/2023 20:00;De 20:00 as 20:59;2;2023;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;EDIFICIO RESIDENCIAL;PADRE EUSTAQUIO;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;IGNORADA;53;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;PADRE EUSTAQUIO;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12991;12/02/2023 20:00;De 20:00 as 20:59;2;2023;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;EDIFICIO RESIDENCIAL;PADRE EUSTAQUIO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;40;M;Sim;NAO INFORMADA;HOMOSSEXUAL;POS-GRADUACAO;SEM RELACIONAMENTO;PADRE EUSTAQUIO;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12993;12/02/2023 12:01;De 12:00 as 12:59;2;2023;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAVASSI;310620;BELO HORIZONTE;MG;1;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;BRANCA;36;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;;BURITIS;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12993;12/02/2023 12:01;De 12:00 as 12:59;2;2023;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAVASSI;310620;BELO HORIZONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;42;F;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;ESCOLARIDADE - IGNORADA;SEM RELACIONAMENTO;CRUZEIRO;BELO HORIZONTE;MG;INJURIA;Consumado
A2023ID12993;12/02/2023 12:01;De 12:00 as 12:59;2;2023;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAVASSI;310620;BELO HORIZONTE;MG;5;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;29;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;SOCIO / CONDOMINO;SANTA EFIGENIA;BELO HORIZONTE;MG;DESACATO;Consumado
A2023ID12993;12/02/2023 12:01;De 12:00 as 12:59;2;2023;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAVASSI;310620;BELO HORIZONTE;MG;4;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;32;F;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;SEM RELACIONAMENTO;SANTA EFIGENIA;BELO HORIZONTE;MG;LESAO CORPORAL;Consumado
A2023ID12993;12/02/2023 12:01;De 12:00 as 12:59;2;2023;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAVASSI;310620;BELO HORIZONTE;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;39;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR INCOMPLETO;SEM RELACIONAMENTO;SANTA EFIGENIA;BELO HORIZONTE;MG;LESAO CORPORAL;Consumado
A2023ID12998;11/02/2023 19:00;De 19:00 as 19:59;2;2023;Sabado;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO UTILIZADO - IGNORADO;URBANO;VIA DE ACESSO PUBLICA;;312160;DIAMANTINA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;25;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;SEM RELACIONAMENTO;PRESIDENTE;DIAMANTINA;MG;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;Consumado
